"date","user_id","text","sentiment","replies","retweets","likes"
"2022-09-21 02:47:15+00:00","1.572417143547E+18","@LiamWeb97294743 @Disney @rachelzegler @HalleBailey A celebrity that actually is White and looks like the little mermaid. https://t.co/PIfIQ2gN5n","negative","1","0","1"
"2022-09-21 02:23:53+00:00","1.5724112628095E+18","Hey @DCComics 
@Disney has the Neanderthals mad about the live action Little Mermaid. 

Now is the time to give me my @idriselba as Thomas Wayne Batman movie while they are distracted!","positive","0","0","3"
"2022-09-21 02:20:19+00:00","1.5724103654804E+18","I got goosebumps after watching and hearing @HalleBailey in @Disney’s @LittleMermaid teaser trailer. 🧜‍♀️ 
She’s going to be perfect as Ariel.
#TheLittleMermaid #HalleBailey #Ariel #Disney https://t.co/dcVho8Ra1X","positive","0","0","1"
"2022-09-21 01:52:42+00:00","1.5724034129558E+18","@Disney I enjoyed every moment this year especially the new Little Mermaid reveal, I can’t wait to see what’s in store for next time.","positive","0","0","0"
"2022-09-21 01:33:32+00:00","1.5723985897452E+18","While everyone else is in an uproar about @Disney and the little mermaid I’m going to change the focus to @cocomelonkids because this is an amazing representation of a little boy and his father. This episode is so educational and much needed for children of color. Thank you. https://t.co/ORaaR8xp8D","positive","0","0","0"
"2022-09-21 01:31:41+00:00","1.5723981261155E+18","Not that anyone should care about my opinion or the opinion of anyone else but I think @Disney made a good choice with @HalleBailey and the #littlemermaid #mermaid #thelittlemermaid.  she perfectly fits an open opinion of the iconic #disney. character.  #BlindtoColor🙃❤️💯# https://t.co/h5hiKvUAQq","positive","0","0","0"
"2022-09-21 01:17:24+00:00","1.5723945323224E+18","@ff7funfacts I might see it, I hate the fact that @DisneyStudios @Disney  is very #Racist There is a #black #mermaid already in #LittleMermaid series, named #Gabriella #Disney knows this and there's African Mermaid stories in Africa. They shit on the DUTCH Heritage!!!! https://t.co/fpRaHw1QNS","negative","2","0","1"
"2022-09-21 00:54:05+00:00","1.5723886616473E+18","@jonathan_bohlin @Disney The Little Mermaid was written by Danish author Hans Christian Anderson but it was set in a mythical fantasy realm that was never even named.-there is not one reference to Denmark in the story.He also did not name the mermaid or the prince.","positive","2","0","0"
"2022-09-21 00:48:22+00:00","1.5723872251402E+18","@jonathan_bohlin @Disney The Little Mermaid source material didn’t have Reggae or Greek Mythology and the Mermaid died and became seafoam so it’s a little late to complain about being faithful to the source material.","positive","0","0","0"
"2022-09-21 00:40:59+00:00","1.5723853649453E+18","If representation didn't matter there wouldn't be a need for the senate or congress. @Disney #LittleMermaid #RepresentationMatters","positive","0","0","0"
"2022-09-21 00:31:12+00:00","1.5723829030317E+18","@Disney how come… that the little mermaid is set in denmark??? And now you made Ariel black!! 

#DisneyRuinedAriel #LittleMermaid #ArielIsNotBlack","negative","2","0","0"
"2022-09-21 00:15:44+00:00","1.5723790102098E+18","@Disney my girlfriend should be the Latina version of The Little mermaid 😊 https://t.co/NJxy51pWx4","positive","0","0","0"
"2022-09-20 23:58:00+00:00","1.5723745488504E+18","@HalleBailey @DisneyPlus @Disney #LittleMermaid #littlemermaidtrailer Thanks for inspiring from my 1st grader 😊 #Blackisbeautiful #DisneyPrincessesComeInAllShades https://t.co/AQ1i9yQUVd","positive","0","0","0"
"2022-09-20 23:45:55+00:00","1.5723715070029E+18","@DisneyPlus @Disney Thanks for disclaimer before Aladdin. My top 5 Disney animated features.
1. Aladdin
2. The Princess &amp; The Frog
3. The Little Mermaid
4. Moana
5. Tangled","positive","0","0","0"
"2022-09-20 23:14:20+00:00","1.5723635612713E+18","Release the Tentacle Cut of the Little Mermaid Remake @disney you cowards","negative","3","4","60"
"2022-09-20 22:34:46+00:00","1.572353603788E+18","https://t.co/KWMvEOD3dg

@Disney Enjoy going out of business, live by the woke sword, die by the woke sword. Alienated your own fanbase with this one regarding Little Mermaid trailer.","negative","0","0","0"
"2022-09-20 21:14:14+00:00","1.572333336865E+18","@TalbertSwan @Disney @DisneyFrozen It took place in Scandinavia man, why are angry at Frozen? 

Little Mermaid haters are cringe too though, I agree (though the graphic design doesn’t look great)","positive","0","0","0"
"2022-09-20 21:00:49+00:00","1.5723299599763E+18","@Disney The Little Mermaid reveal topped them ALL","positive","1","0","1"
"2022-09-20 20:55:55+00:00","1.5723287262933E+18","@LiamWeb97294743 @Disney @rachelzegler @HalleBailey 1. i don’t think you make casting choices for disney 2. you say “if she wishes” like the little mermaid hasn’t already been filmed and edited 3. cope","negative","1","0","15"
"2022-09-20 19:56:05+00:00","1.5723136684483E+18","Congrats @Disney @DisneyPlus The Little Mermaid is now the #50 most disliked video on all of YouTube!

#TheLittleMermaid #DisneyFails https://t.co/8zcOAHFE2J","negative","0","0","2"
"2022-09-20 19:50:05+00:00","1.572312159883E+18","@LiamWeb97294743 @Disney @rachelzegler @HalleBailey ""She can be the Little Mermaid on Broadway if she wishes, but not in a movie.""

She is literally doing it in a movie... find a way to cope because it's happening 

Old men aint the target audience here btw. I really doubt Disney or Halle Bailey care about your feelings","positive","1","1","64"
"2022-09-20 19:26:13+00:00","1.5723061540001E+18","Can someone explain to me why @Disney choosing to have ariel in the little mermaid be played by the wonderful @HalleBailey is such a terrible thing?","positive","4","0","7"
"2022-09-20 18:38:24+00:00","1.5722941209994E+18","Hey @disney, I actually think that @rachelzegler is a good choice for the role of Snow White because she looks just like her. But @HalleBailey is #NotMyAriel. She can be the Little Mermaid on Broadway if she wishes, but not in a movie. https://t.co/RnrjE24RMq","negative","232","20","302"
"2022-09-20 18:32:48+00:00","1.5722927116797E+18","@disney I don't have a problem with Rachel Zegler being Snow White because she looks like the original cartoon character, but @HalleBailey is #NotMyAriel. She can be the Little Mermaid on Broadway if she wishes, but not in a movie. https://t.co/1A1KFvhRnM","negative","1","0","3"
"2022-09-20 18:02:21+00:00","1.572285047688E+18","Oh no, @Disney not another one! Let them rest in peace. #neverendingstory #LittleMermaid https://t.co/qf55vu3LIY","negative","0","0","1"
"2022-09-20 18:01:47+00:00","1.5722849031605E+18","When @Disney made the new Little Mermaid did they even consider how grown, white men would feel?!? How far have we fallen when movies for children aren’t catered to neckbeards furiously typing their trauma about a mermaid’s race??

IS THIS THE WORLD WE WANT TO LIVE IN?!?!? https://t.co/jPQLFyHtJV","positive","0","0","0"
"2022-09-20 17:36:18+00:00","1.572278492943E+18","Disney DisneyFrozen Yeah but kristoff is suspect to me. I get that vibe from him and well, that nose...he might be at least 1% lol. We should look up his DNA(his animators) lol. And I think a black little mermaid is perfect. They say black can't swim lol. We got fins, bruh!","positive","0","0","0"
"2022-09-20 17:18:40+00:00","1.5722740557046E+18","I’m buying stickers to give to kids at the supermarket and this place has white princesses and princesses of color in different packs .like what ???? @SmileMakersInc @Disney #littlemermaid https://t.co/GVIzTAfaoH","negative","0","0","0"
"2022-09-20 14:47:45+00:00","1.5722360736523E+18","Since @Disney decided to make an African American Ariel in ""The Little Mermaid"" for Diversity with Complete Disregard for the Traditional Character I challenege the to do the exact same change on the ""Tarzan"" Character!

@DisneyStudios #Challenge #LittleMermaid #Tarzan #Trending","negative","0","0","0"
"2022-09-20 14:02:17+00:00","1.5722246312636E+18","In light of all of the racist discussions about the new @Disney The Little Mermaid casting a black woman as the lead (@HalleBailey ), I re share my thread about the significance of mermaids in Afro Caribbean culture 🧜🏾‍♀️ #TheLittleMermaid https://t.co/4tnf6WM4lR","positive","1","6","31"
"2022-09-20 13:26:38+00:00","1.5722156597315E+18","I'm proud to be Black✊🏿
@DisneylandParis @DisneyFR @Disney @HalleBailey 
#BlackLivesMatter 
#LittleMermaid https://t.co/vnE8unqSqp","positive","0","0","1"
"2022-09-20 12:59:27+00:00","1.5722088178696E+18","Non melanated people are losing their minds over a Black #LittleMermaid, yet made @Disney more than $1 billion at the box office going to see @DisneyFrozen, a movie with all white characters (every.single.character.was.white).","positive","29","250","2127"
"2022-09-20 12:58:47+00:00","1.5722086531423E+18","@estherlabadee @Disney OMG, @estherlabadee if you'd just look at the palms of your hands you'd realize that the rays of the Sun don't reach them as much as your face. THE LITTLE MERMAID lives Under the Sea. Same Sicience Applies, Duh.","negative","1","0","0"
"2022-09-20 12:39:07+00:00","1.5722037020518E+18","@Disney has always been a racist corporation and the new live action film The little mermaid proves it! The use a light skin person and claim it represents a princess for black children. #disneypinocchio liar's.","negative","1","0","0"
"2022-09-20 12:02:58+00:00","1.5721946031301E+18","In fairytales, dreams come true, so why can’t that be the same for the new Ariel in The Little Mermaid? @HalleBailey 
The online racism since the new trailer was released is disgusting.

#notmyariel has gone viral. Let us know what you think #disney @Disney #HalleBailey https://t.co/ECoOWYKldt","positive","1","1","5"
"2022-09-20 10:16:03+00:00","1.5721676989348E+18","@Disney The little mermaid story is not based on Ariel being white neither is her character it doesn't matter what race Ariel is she as long as the story is on point and I dont even have to mention the singing because we know Hailey is gonna knock that out of the park","positive","0","0","0"
"2022-09-20 08:21:38+00:00","1.5721389057759E+18","@Candace82661097 @Disney The little mermaid is Not made  from HC Andersens story, and there for, should not upsaid any one!!! Yes he wrote a fairytail about a mermaid, but that dosnt meen there could not be other stories to tell. i absolutly love this version. And im from Denmark !!","positive","0","0","0"
"2022-09-20 06:36:58+00:00","1.5721125642254E+18","People are mad about #fiction character #Skin_color and they are #complaining⛔ But that supremacy changes skin #color of amazing human #JesusChrist and they are used that  for #Prejudiced black, yellow &amp; brown❓
Stop #Colorism #racism⛔
#LittleMermaid @Disney @HalleBailey 🏳️‍🌈❤ https://t.co/DYv6hukOy3","positive","1","0","1"
"2022-09-20 03:49:45+00:00","1.5720704823375E+18","@Disney Why this little mermaid is not LGBT? Why does she have to fall in love with the prince ?😡👿","negative","0","0","0"
"2022-09-19 23:34:29+00:00","1.5720062423142E+18","#OFFICIAL @DISNEY LITTLE MERMAID TEASER TRAILER #HalleBailey #Oscar2023 #bestsong #bestactress  #LittleMermaid  @DisneyAnimation #FIRSTTRAILER https://t.co/XeXjDafWMa","positive","0","0","0"
"2022-09-19 20:23:07+00:00","1.5719580825314E+18","@Disney casting Melissa McCarthy as Ursula was a mistake, should have been a beautiful trans woman or drag queen instead!!! #LittleMermaid","negative","0","0","0"
"2022-09-19 19:19:48+00:00","1.5719421495703E+18","😂 Sebastian ain't gonna be from The Caribbean in @Disney @LittleMermaid gonna be some old dude from Caernarfon, Wales, UK. Flounder will probably be some kid from New Jersey 😄 #TheLittleMermaid2023 #disney","negative","0","0","0"
"2022-09-19 17:06:02+00:00","1.5719084882252E+18","I love the diversity that @Disney has been demonstrating by casting an AA actress as the lead role in The Little Mermaid.  Apparently, they are continuing this line of thinking by casting the beautiful Jada Pinkett Smith as Rapunzel.  Such a wonderful choice! https://t.co/kGLNEvI3Ez","positive","0","1","3"
"2022-09-19 16:49:02+00:00","1.5719042073382E+18","New book! “Part of My World” is a captivating, personal, and inspiring behind-the-scenes look at bringing The Little Mermaid to life from Disney Legend @TheJodiBenson

If you could ask Jodi one question… what would it be?

https://t.co/n6tWxI8tuA #LittleMermaid #Disney @Disney https://t.co/PmKlCR0BUJ","positive","0","1","1"
"2022-09-19 16:41:41+00:00","1.5719023607416E+18","@stabpossum @LittleMermaid @Disney As long as the priest has a raging boner, I’m in.","negative","0","0","2"
"2022-09-19 16:40:13+00:00","1.5719019916722E+18","I'm not going to let me kids watch the new @LittleMermaid movie and you shouldn't either. Its a perversion of the original that came out when I was a child.

MY little mermaid had a dick on the castle, and I will never forgive @Disney for taking that from us.","negative","2","2","9"
"2022-09-19 16:38:35+00:00","1.5719015775686E+18","@HalleBailey as The Little Mermaid is probably the best decision @Disney have ever did. Can’t wait to watch this on @DisneyPlus","positive","0","0","0"
"2022-09-19 16:24:55+00:00","1.5718981412506E+18","@Disney why is the little mermaid a black person do you guys think you’ll make more revenue from the monkeys then the whites who won’t watch? How can you ruin the little mermaid and make her a black person might as well send her to work the cotton fields.","negative","0","0","0"
